osm_id,region,type,name,latitude,longitude,sipcot_verified,sipcot_sector,cpcb_verified,cpcb_name,cpcb_sector
355047979,tn_north,works,Visewham Electricals,13.0654964,80.2206408,False,,False,,
355048412,tn_north,works,Alpha Industries Factory,13.0661114,80.2199405,False,,False,,
355658639,tn_north,works,Flowserve Sanmar,12.9212165,80.2308202,False,,False,,
366448519,tn_north,industrial,Maruthi Suzuki,13.0549595,80.1479911,False,,False,,
368728456,tn_north,industrial,unnamed,12.7629765,79.9077687,False,,False,,
368728457,tn_north,industrial,unnamed,12.7594318,79.918915,False,,False,,
368728462,tn_north,industrial,unnamed,12.7653941,79.9073918,False,,False,,
368728465,tn_north,industrial,unnamed,12.7621769,79.9099063,False,,False,,
368728469,tn_north,industrial,unnamed,12.7582136,79.9189219,False,,False,,
369648065,tn_north,industrial,Treatment plant,13.0117715,80.1899979,False,,False,,
383833228,tn_north,industrial,unnamed,13.0155161,80.0818057,False,,False,,
384976317,tn_north,industrial,unnamed,13.2356943,80.1983221,False,,False,,
385014621,tn_north,industrial,unnamed,13.1971293,80.1552102,False,,False,,
385014642,tn_north,industrial,unnamed,13.198101,80.152474,False,,False,,
385113121,tn_north,industrial,unnamed,13.218716,80.1633776,False,,False,,
385145168,tn_north,industrial,unnamed,13.1830311,80.1273256,False,,False,,
385229041,tn_north,industrial,unnamed,13.193648,80.1128512,False,,False,,
385229059,tn_north,industrial,unnamed,13.1832648,80.1042386,False,,False,,
397915364,tn_north,industrial,திருவான்மியூர் எம்.டி.சி. டிப்போ,12.9868334,80.2587347,False,,False,,
399619793,tn_north,works,Vellore Aavin Milk Cooperative Society,12.9358675,79.1578427,False,,True,Tirupattur Co-operative Sugar Mills,Sugar
422432456,tn_north,industrial,unnamed,13.0048589,80.2031195,False,,False,,
422432457,tn_north,industrial,unnamed,13.001955,80.2012357,False,,False,,
428440761,tn_north,industrial,unnamed,12.9562091,80.0422413,False,,False,,
441925316,tn_north,industrial,unnamed,13.0081112,80.1554843,False,,False,,
462909802,tn_north,industrial,Timber Cutting Yard,13.2772779,80.2316301,False,,False,,
462909803,tn_north,industrial,Chandra CFS And Terminal Operators PVT LTD,13.2807097,80.2324577,False,,False,,
462909804,tn_north,industrial,Bricks Company,13.2816225,80.2131994,False,,False,,
465577316,tn_north,industrial,unnamed,12.8748421,79.6622105,False,,False,,
465577317,tn_north,industrial,unnamed,12.8768459,79.6629066,False,,False,,
525999402,tn_north,industrial,unnamed,12.7070708,79.9480623,False,,False,,
525999403,tn_north,industrial,unnamed,12.7034521,79.950605,False,,True,Mohan Breweries and Distilleries Ltd,Distillery
525999407,tn_north,industrial,unnamed,12.7145225,79.9462276,False,,False,,
525999410,tn_north,industrial,unnamed,12.7102002,79.9462773,False,,False,,
525999412,tn_north,industrial,unnamed,12.7215671,79.9410845,False,,False,,
525999418,tn_north,industrial,unnamed,12.7242607,79.9394296,False,,False,,
525999425,tn_north,industrial,unnamed,12.7261105,79.9341993,False,,False,,
526761962,tn_north,industrial,unnamed,12.697856,79.9035162,False,,False,,
553897151,tn_north,industrial,TI Metal Forming,13.1259394,80.0482535,False,,False,,
554919771,tn_north,industrial,unnamed,13.2761354,80.3427192,False,,False,,
554919776,tn_north,industrial,Nemmeli Seawater Desalination Plant,12.7034391,80.2251318,False,,False,,
555507811,tn_north,industrial,unnamed,13.4212687,80.3266958,False,,False,,
556746546,tn_north,industrial,nelcast,13.3064502,80.1685061,False,,True,North Chennai Thermal Power Station,Powerplant
559461118,tn_north,industrial,Mamallapuram Telephone Exchange,12.6218808,80.1924848,False,,False,,
582426322,tn_north,works,Faurecia Automotive,12.9458236,79.9385971,True,Auto/Electronics,False,,
597913161,tn_north,industrial,Cheyyar SEZ Developers Pvt. Ltd.,12.7220708,79.666881,False,,False,,
604135762,tn_north,industrial,unnamed,13.0058227,80.208478,False,,False,,
608623097,tn_north,industrial,Resource Recovery Park - Sriperumbudur,12.9813983,79.9310424,True,Auto/Electronics,False,,
625243648,tn_north,industrial,VRV Asia Pacific Private Limited,13.5558195,80.0132916,False,,False,,
625243650,tn_north,industrial,Foxconn,13.5513864,80.0211837,False,,False,,
625248966,tn_north,industrial,Mondelez International,13.5490558,79.9944578,False,,False,,
625248967,tn_north,industrial,Unicharm Private Limited,13.5481742,80.0059166,False,,False,,
625248968,tn_north,industrial,Nippon Seiki,13.5481168,80.0111031,False,,False,,
625248969,tn_north,industrial,Nittan India Tech Private Limited,13.5473136,80.0090187,False,,False,,
625248973,tn_north,industrial,Danieli,13.5375429,79.993624,False,,False,,
625565535,tn_north,industrial,unnamed,13.2085223,80.2549112,False,,False,,
625565538,tn_north,industrial,RMS Ropheka Multi Speciality Hospital,13.201945,80.2634391,False,,False,,
627421734,tn_north,industrial,VRL Logistics Ltd,13.5601795,80.0177269,False,,False,,
636898416,tn_north,industrial,unnamed,13.4165579,80.0575439,False,,False,,
636898419,tn_north,industrial,unnamed,13.3581058,79.9919634,False,,False,,
641923562,tn_north,industrial,unnamed,12.9007139,79.9055225,False,,False,,
641944090,tn_north,industrial,unnamed,12.8079654,80.2472704,True,IT,False,,
641944093,tn_north,industrial,unnamed,12.7996548,80.2462576,True,IT,False,,
649565171,tn_north,industrial,unnamed,13.2348402,80.0201347,False,,False,,
649565172,tn_north,industrial,unnamed,13.2303855,80.0207926,False,,False,,
649565173,tn_north,industrial,unnamed,13.2302495,80.0163752,False,,False,,
650546973,tn_north,industrial,unnamed,13.2271683,80.0463109,False,,False,,
651780093,tn_north,industrial,unnamed,13.2220396,80.0930289,False,,False,,
651783947,tn_north,industrial,unnamed,13.2666604,80.1788157,False,,False,,
651783948,tn_north,industrial,unnamed,13.2684092,80.1650139,False,,False,,
651783954,tn_north,industrial,unnamed,13.2582366,80.1283634,False,,False,,
651783958,tn_north,industrial,unnamed,13.2521876,80.1502981,False,,False,,
651786509,tn_north,works,unnamed,13.2391597,80.1133214,False,,False,,
651786510,tn_north,industrial,unnamed,13.2401601,80.1113767,False,,False,,
651786511,tn_north,industrial,unnamed,13.2363613,80.1045869,False,,False,,
651786512,tn_north,industrial,unnamed,13.2305334,80.106642,False,,False,,
651786513,tn_north,industrial,unnamed,13.2301899,80.1136586,False,,False,,
651786514,tn_north,industrial,unnamed,13.226812,80.1103555,False,,False,,
651791121,tn_north,industrial,unnamed,13.2388866,80.1276735,False,,False,,
651791122,tn_north,industrial,unnamed,13.2343605,80.0913106,False,,False,,
651791123,tn_north,industrial,unnamed,13.226738,80.0887372,False,,False,,
651791124,tn_north,industrial,unnamed,13.2209248,80.0792009,False,,False,,
651791129,tn_north,industrial,unnamed,13.2398928,80.0549846,False,,False,,
651793822,tn_north,industrial,unnamed,13.2280884,80.0114422,False,,False,,
651793823,tn_north,industrial,unnamed,13.2308145,80.0093901,False,,False,,
651793824,tn_north,industrial,unnamed,13.2247392,80.0039339,False,,False,,
651793826,tn_north,industrial,unnamed,13.2187477,79.995147,False,,False,,
651793833,tn_north,industrial,unnamed,13.2413088,79.9019027,False,,False,,
651794540,tn_north,industrial,unnamed,13.2766212,80.206597,False,,False,,
651794541,tn_north,industrial,unnamed,13.277546,80.2008775,False,,False,,
651794542,tn_north,industrial,unnamed,13.278383,80.1959095,False,,False,,
651795207,tn_north,industrial,unnamed,13.2671318,80.1886698,False,,False,,
651795208,tn_north,industrial,unnamed,13.2790295,80.1883168,False,,False,,
651795209,tn_north,industrial,unnamed,13.2346443,80.0793081,False,,False,,
651795210,tn_north,industrial,unnamed,13.2463727,80.0783336,False,,False,,
654079924,tn_north,industrial,unnamed,12.8944693,80.1146477,False,,False,,
654080506,tn_north,industrial,unnamed,12.8899629,80.1193076,False,,False,,
660104244,tn_north,industrial,DIS,12.9196556,79.8832391,False,,False,,
660106884,tn_north,industrial,unnamed,12.9189688,79.8860863,False,,False,,
660107875,tn_north,industrial,YCH Logistics,12.9146349,79.8863122,False,,False,,
660114343,tn_north,industrial,Mentor Printing and Logistics Pvt Ltd,12.9173475,79.8957265,False,,False,,
660115893,tn_north,industrial,unnamed,12.9134229,79.8956154,False,,False,,
660116256,tn_north,industrial,High Valley Insulations P Ltd,12.9101393,79.8947576,False,,False,,
660117682,tn_north,industrial,PREI POLAR ENGINEERING PRIVATE LIMITED,12.9092002,79.8944689,False,,False,,
660119478,tn_north,industrial,unnamed,12.9165159,79.8910388,False,,False,,
660317482,tn_north,industrial,Foxconn,12.922606,79.8912291,False,,False,,
660343106,tn_north,industrial,Samsung India Electronics,12.9155472,79.8821298,False,,False,,
660653918,tn_north,works,Flex India DTA Plant,12.916113,79.8767745,False,,False,,
660653919,tn_north,works,Flex India SEZ Plant,12.9162303,79.8786262,False,,False,,
660654316,tn_north,industrial,Flex India,12.9167277,79.87849,False,,False,,
661042567,tn_north,industrial,unnamed,13.2914658,80.3416215,False,,False,,
661512644,tn_north,industrial,unnamed,13.1359044,80.0830686,False,,False,,
661512645,tn_north,industrial,unnamed,13.1362016,80.0907619,False,,False,,
661512646,tn_north,industrial,unnamed,13.1329986,80.0718234,False,,False,,
661546299,tn_north,works,unnamed,12.7722117,80.0213304,False,,False,,
661546300,tn_north,works,unnamed,12.7735772,80.0214392,False,,False,,
661546302,tn_north,works,unnamed,12.7696874,80.017036,False,,False,,
661546304,tn_north,industrial,unnamed,12.7852828,80.0222176,False,,False,,
661546317,tn_north,industrial,Varroc Polymers,12.8042132,79.9093577,False,,False,,
661546323,tn_north,works,unnamed,12.8487937,79.9320059,False,,False,,
661546325,tn_north,works,unnamed,12.8457029,79.930239,False,,False,,
661546327,tn_north,works,Nokia,12.8491828,79.9252337,False,,False,,
661546329,tn_north,works,unnamed,12.8626166,79.9296462,False,,False,,
661546331,tn_north,works,unnamed,12.8628612,79.9347816,False,,False,,
661546333,tn_north,works,unnamed,12.8589133,79.9342737,False,,False,,
661546337,tn_north,industrial,unnamed,12.8575345,79.9445334,False,,False,,
661546342,tn_north,industrial,unnamed,12.7789287,79.8586557,False,,False,,
661546345,tn_north,industrial,unnamed,12.7776837,79.8616638,False,,False,,
665513354,tn_north,industrial,unnamed,13.2333117,80.2636641,False,,False,,
665515438,tn_north,industrial,unnamed,13.2261973,80.2665139,False,,False,,
665515439,tn_north,industrial,unnamed,13.2281085,80.2696107,False,,False,,
665515441,tn_north,industrial,unnamed,13.2308929,80.2585538,False,,False,,
665515442,tn_north,industrial,unnamed,13.234562,80.269502,False,,False,,
665516596,tn_north,industrial,unnamed,13.2271949,80.2615635,False,,False,,
665530482,tn_north,industrial,unnamed,13.2709799,80.3358426,False,,False,,
665533251,tn_north,industrial,unnamed,13.2370853,80.2529845,False,,False,,
665536015,tn_north,industrial,unnamed,13.2237702,80.2631212,False,,False,,
665686265,tn_north,industrial,unnamed,13.2199825,80.2757732,False,,False,,
665689557,tn_north,industrial,unnamed,13.2723399,80.2025464,False,,False,,
665693006,tn_north,industrial,unnamed,13.2392492,80.1229515,False,,False,,
665693014,tn_north,industrial,unnamed,13.2140701,80.0846011,False,,False,,
665693015,tn_north,industrial,unnamed,13.2110767,80.0812399,False,,False,,
669970030,tn_north,industrial,unnamed,13.1053602,80.2745168,False,,False,,
669970031,tn_north,industrial,unnamed,13.1058696,80.274247,False,,False,,
669970057,tn_north,industrial,unnamed,13.1057155,80.2919381,False,,False,,
670974352,tn_north,industrial,unnamed,12.9951388,80.1926237,False,,False,,
680977076,tn_north,works,unnamed,12.7260935,80.0175329,False,,False,,
680977078,tn_north,works,unnamed,12.726325,80.0252657,False,,False,,
680977079,tn_north,works,unnamed,12.7251581,80.023183,False,,False,,
680977081,tn_north,works,unnamed,12.725497,80.0240158,False,,False,,
680977082,tn_north,works,unnamed,12.7236878,80.0186299,False,,False,,
680977083,tn_north,works,unnamed,12.7236013,80.016936,False,,False,,
680977084,tn_north,works,unnamed,12.7298648,80.0155037,False,,False,,
680977085,tn_north,works,unnamed,12.7348764,80.017605,False,,False,,
688989169,tn_north,industrial,unnamed,12.7230991,79.6546488,False,,False,,
692378130,tn_north,industrial,Kobelco Construction Equipment India Private Limited,13.5527034,80.0143666,False,,False,,
692378141,tn_north,industrial,Metal One,13.5518009,80.012736,False,,False,,
692378147,tn_north,industrial,NHK Springs India Limited,13.551084,80.0113619,False,,False,,
692378151,tn_north,industrial,unnamed,13.5510633,80.0093916,False,,False,,
692378153,tn_north,industrial,unnamed,13.5498175,80.0100151,False,,False,,
693299641,tn_north,industrial,unnamed,13.51747,79.9768209,False,,False,,
693299642,tn_north,industrial,unnamed,13.5141005,79.9763073,False,,False,,
693299644,tn_north,industrial,unnamed,13.5168388,80.0004942,False,,False,,
693299645,tn_north,industrial,unnamed,13.5450596,79.9974641,False,,False,,
693299646,tn_north,industrial,unnamed,13.5468619,80.0009997,False,,False,,
693299648,tn_north,industrial,unnamed,13.5352398,79.9889492,False,,False,,
693299649,tn_north,industrial,unnamed,13.5125409,80.0126378,False,,False,,
693299650,tn_north,works,unnamed,13.5142596,79.9691217,False,,False,,
693299652,tn_north,industrial,unnamed,13.5121624,79.9889651,False,,False,,
693299653,tn_north,industrial,unnamed,13.5248669,79.9880011,False,,False,,
693299654,tn_north,industrial,unnamed,13.5288076,79.9907276,False,,False,,
693299655,tn_north,industrial,unnamed,13.5306518,79.9884309,False,,False,,
693299656,tn_north,industrial,unnamed,13.5321273,79.986659,False,,False,,
693299657,tn_north,industrial,unnamed,13.5339178,79.9839152,False,,False,,
693300850,tn_north,industrial,unnamed,13.5438241,80.0013365,False,,False,,
701426884,tn_north,industrial,unnamed,13.0942061,80.2105238,False,,False,,
707951535,tn_north,works,unnamed,13.0061047,80.0048622,True,Auto,False,,
707951536,tn_north,works,unnamed,13.0009857,80.01699,True,Auto,False,,
707951537,tn_north,works,unnamed,13.0031005,80.0128896,True,Auto,False,,
707951538,tn_north,works,unnamed,13.0050459,80.0094414,True,Auto,False,,
707951539,tn_north,works,unnamed,13.0026198,80.0097513,True,Auto,False,,
707951540,tn_north,works,unnamed,12.9955367,80.0302016,True,Auto,False,,
707951541,tn_north,works,unnamed,13.0007115,80.0242659,True,Auto,False,,
707951543,tn_north,works,unnamed,12.9981887,80.0166088,True,Auto,False,,
707951544,tn_north,works,unnamed,12.9962979,80.0167737,True,Auto,False,,
707951551,tn_north,industrial,unnamed,12.9576086,79.9801523,True,Auto,False,,
707951552,tn_north,industrial,unnamed,12.9594631,79.9809247,True,Auto,False,,
707951553,tn_north,industrial,unnamed,12.9548535,79.9807812,True,Auto,False,,
707951555,tn_north,industrial,unnamed,12.956674,79.9769357,True,Auto,False,,
707951557,tn_north,industrial,unnamed,12.9534103,79.992793,True,Auto,False,,
707951558,tn_north,industrial,unnamed,12.9570047,79.9929879,True,Auto,False,,
724024955,tn_north,works,unnamed,13.0069537,80.0100281,True,Auto,False,,
724024956,tn_north,works,unnamed,13.0071715,80.0093474,True,Auto,False,,
727888732,tn_north,industrial,unnamed,13.5954024,80.0237851,False,,False,,
727888733,tn_north,industrial,unnamed,13.5785055,80.0331339,False,,False,,
732227048,tn_north,industrial,unnamed,13.0217508,79.22768,False,,False,,
732227049,tn_north,industrial,unnamed,13.0093881,79.2436464,False,,False,,
732227052,tn_north,industrial,Thirumalai Chemicals Limited,12.9537439,79.3131422,True,Leather/Chemical,False,,
732227053,tn_north,industrial,Ultramarine & Pigments Limited,12.9523727,79.3159203,True,Leather/Chemical,False,,
732227054,tn_north,works,unnamed,12.9717832,79.2989662,False,,False,,
732227394,tn_north,industrial,CEAT Tyres,12.9649977,79.8153499,False,,False,,
749985997,tn_north,industrial,unnamed,12.9387497,79.9333946,True,Auto/Electronics,False,,
749986001,tn_north,industrial,unnamed,12.9159419,79.878239,False,,False,,
749986003,tn_north,works,unnamed,12.9469735,79.9400771,True,Auto/Electronics,False,,
749986004,tn_north,works,unnamed,12.939155,79.9228576,True,Auto/Electronics,False,,
749986005,tn_north,works,unnamed,12.9331881,79.913471,True,Auto/Electronics,False,,
749986006,tn_north,works,unnamed,12.9257796,79.9084868,False,,False,,
749986007,tn_north,works,unnamed,12.9218514,79.9089374,False,,False,,
749986008,tn_north,works,unnamed,12.9252285,79.911309,False,,False,,
749986009,tn_north,works,unnamed,12.9360716,79.920807,True,Auto/Electronics,False,,
749986010,tn_north,works,unnamed,12.9357971,79.9229045,True,Auto/Electronics,False,,
749986011,tn_north,works,unnamed,12.9367722,79.9229836,True,Auto/Electronics,False,,
749986013,tn_north,works,unnamed,12.9369506,79.91822,True,Auto/Electronics,False,,
749986014,tn_north,works,unnamed,12.9335148,79.9215679,True,Auto/Electronics,False,,
749986015,tn_north,works,unnamed,12.9329686,79.9191347,True,Auto/Electronics,False,,
749986016,tn_north,works,unnamed,12.9296394,79.9212141,True,Auto/Electronics,False,,
749986017,tn_north,works,unnamed,12.9289316,79.9152676,False,,False,,
749986023,tn_north,works,unnamed,12.901095,79.9069918,False,,False,,
749986024,tn_north,works,unnamed,12.9003292,79.904693,False,,False,,
749986027,tn_north,works,unnamed,12.8992514,79.9068026,False,,False,,
749986028,tn_north,works,unnamed,12.8984694,79.9051062,False,,False,,
749986029,tn_north,works,unnamed,12.8985723,79.9034264,False,,False,,
749986030,tn_north,works,unnamed,12.8986973,79.9020723,False,,False,,
749986031,tn_north,works,unnamed,12.8988377,79.9003579,False,,False,,
749986034,tn_north,industrial,unnamed,12.8954812,79.9226725,False,,False,,
749986035,tn_north,industrial,unnamed,12.8952786,79.928513,False,,False,,
749986036,tn_north,works,unnamed,12.9025771,79.9014615,False,,False,,
750523881,tn_north,industrial,unnamed,12.8047474,79.3181414,False,,False,,
775147261,tn_north,works,unnamed,12.8704981,79.9738505,False,,False,,
775147262,tn_north,works,unnamed,12.8690445,79.9707875,False,,False,,
775147263,tn_north,works,unnamed,12.8715016,79.9705508,False,,False,,
775147265,tn_north,works,unnamed,12.8730617,79.9702898,False,,False,,
775147266,tn_north,works,unnamed,12.8729114,79.9667493,False,,False,,
775147267,tn_north,works,unnamed,12.8717791,79.9648865,False,,False,,
775147279,tn_north,works,unnamed,12.8673966,79.9547316,False,,False,,
775147280,tn_north,works,unnamed,12.8620775,79.9502609,False,,False,,
775147281,tn_north,works,Doowon Automotive,12.8607155,79.9510761,False,,False,,
775147282,tn_north,works,unnamed,12.8582458,79.9509228,False,,False,,
775147283,tn_north,industrial,unnamed,12.8559038,79.9488802,False,,False,,
775147719,tn_north,works,unnamed,12.8624952,79.9588738,False,,False,,
775240839,tn_north,works,OTTO Clothing Pvt Ltd.,13.0290523,80.0210606,False,,False,,
775240845,tn_north,works,Winergy Drive Systems Ltd,13.0306359,80.0195695,False,,False,,
785818841,tn_north,industrial,unnamed,12.9520445,80.1801243,False,,False,,
804917738,tn_north,industrial,PU Core,13.5557112,79.9886298,False,,False,,
804917739,tn_north,industrial,unnamed,13.5542869,79.9880319,False,,False,,
804917740,tn_north,industrial,unnamed,13.5540538,79.9861698,False,,False,,
804917741,tn_north,industrial,unnamed,13.5515235,79.9852255,False,,False,,
804917742,tn_north,industrial,unnamed,13.5498209,79.9857655,False,,False,,
804917743,tn_north,industrial,unnamed,13.5305559,79.9863456,False,,False,,
804917744,tn_north,industrial,unnamed,13.5170534,79.9905391,False,,False,,
804917745,tn_north,industrial,unnamed,13.5133953,79.9941395,False,,False,,
804917746,tn_north,industrial,unnamed,13.5073402,79.9927057,False,,False,,
804917747,tn_north,industrial,unnamed,13.5062224,79.9927842,False,,False,,
804917748,tn_north,industrial,unnamed,13.5234799,79.9831217,False,,False,,
804917749,tn_north,industrial,unnamed,13.5237447,79.9840452,False,,False,,
830927985,tn_north,industrial,unnamed,13.1295075,79.9361157,False,,False,,
830927994,tn_north,industrial,Caterpillar BCP,13.0882435,79.9010834,False,,False,,
830928006,tn_north,industrial,unnamed,13.0392824,79.8480883,False,,False,,
830928008,tn_north,industrial,unnamed,13.0144258,79.844167,False,,False,,
830928045,tn_north,industrial,unnamed,13.1525686,79.8159662,False,,False,,
830928055,tn_north,industrial,unnamed,13.0278474,79.8021904,False,,False,,
830928062,tn_north,industrial,unnamed,13.0316049,79.9617549,False,,False,,
830928063,tn_north,industrial,unnamed,13.0496273,79.9629485,False,,False,,
830928064,tn_north,industrial,unnamed,13.0148988,79.9609798,False,,False,,
830928069,tn_north,industrial,unnamed,13.018396,79.9227073,False,,False,,
840721264,tn_north,industrial,unnamed,13.5524556,80.018912,False,,False,,
840721265,tn_north,industrial,unnamed,13.5587542,80.015281,False,,False,,
840721266,tn_north,industrial,KCL Limited,13.5513296,79.9893682,False,,False,,
840721267,tn_north,industrial,unnamed,13.5064617,79.9883812,False,,False,,
840721268,tn_north,industrial,unnamed,13.5025653,79.9891323,False,,False,,
840721270,tn_north,works,unnamed,13.3581835,79.991202,False,,False,,
840721271,tn_north,industrial,unnamed,13.4789832,79.9685517,False,,False,,
840721272,tn_north,industrial,unnamed,13.4779686,79.9698257,False,,False,,
840721273,tn_north,industrial,unnamed,13.4761388,79.9699679,False,,False,,
840721274,tn_north,industrial,unnamed,13.4273184,79.9907068,False,,False,,
840721275,tn_north,industrial,unnamed,13.4129378,80.0120196,False,,False,,
840721276,tn_north,works,unnamed,13.388144,80.021809,False,,False,,
840721277,tn_north,industrial,unnamed,13.4454991,80.0971663,False,,False,,
840721278,tn_north,industrial,unnamed,13.4478834,80.1160839,False,,False,,
840721279,tn_north,industrial,unnamed,13.3934322,80.0770739,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840721280,tn_north,industrial,unnamed,13.3901593,80.041363,False,,False,,
840721281,tn_north,industrial,unnamed,13.3863422,80.0561822,False,,False,,
840721282,tn_north,industrial,unnamed,13.3767763,80.0875532,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840721283,tn_north,plant,Gummidipoondi Suryadev Power Plant,13.383699,80.1083484,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840721284,tn_north,plant,TCPL,13.3839651,80.1134097,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840721285,tn_north,industrial,unnamed,13.3871773,80.1082841,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840721286,tn_north,industrial,unnamed,13.37326,80.1147066,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840721287,tn_north,plant,unnamed,13.4051113,80.0697434,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840721288,tn_north,plant,Chennai OPG Power Plant,13.4366671,80.0964448,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840721289,tn_north,industrial,unnamed,13.4249443,80.0871241,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840721290,tn_north,industrial,unnamed,13.4222633,80.0621715,False,,False,,
840721291,tn_north,industrial,ARS Metals Gummidipoondi captive power station,13.423079,80.0651781,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840721292,tn_north,industrial,unnamed,13.3627005,79.9967766,False,,False,,
840721296,tn_north,industrial,unnamed,13.5509823,80.0154791,False,,False,,
840721297,tn_north,industrial,Isuzu,13.5548113,80.0189318,False,,False,,
840726344,tn_north,industrial,unnamed,13.1795202,80.2583403,False,,False,,
840726345,tn_north,industrial,unnamed,13.1930965,80.2663203,False,,False,,
840726346,tn_north,works,unnamed,13.1915891,80.2666359,False,,False,,
840726347,tn_north,industrial,unnamed,13.1896254,80.2628878,False,,False,,
840726348,tn_north,industrial,unnamed,13.2428739,80.3092512,False,,False,,
840726349,tn_north,industrial,unnamed,13.2385919,80.3104393,False,,False,,
840726351,tn_north,industrial,unnamed,13.2545081,80.3046042,False,,False,,
840726352,tn_north,industrial,unnamed,13.2975303,80.3405901,False,,False,,
840726353,tn_north,industrial,unnamed,13.3087334,80.342776,False,,False,,
840726354,tn_north,industrial,unnamed,13.3177148,80.331763,False,,False,,
840726355,tn_north,industrial,unnamed,13.3173138,80.3384991,False,,False,,
840726356,tn_north,industrial,unnamed,13.4716393,80.1100489,False,,False,,
840726357,tn_north,industrial,unnamed,13.433791,80.0719857,False,,False,,
840726358,tn_north,works,unnamed,13.4104423,80.1101321,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840726359,tn_north,works,unnamed,13.405425,80.1137719,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840726360,tn_north,works,unnamed,13.4110866,80.1016174,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840726362,tn_north,works,unnamed,13.422638,80.1132046,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840726363,tn_north,works,unnamed,13.4227632,80.1042473,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840726364,tn_north,works,unnamed,13.4249258,80.1045894,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840726365,tn_north,works,unnamed,13.4223823,80.1081151,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840726366,tn_north,works,unnamed,13.4205474,80.1161422,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840726367,tn_north,works,unnamed,13.4191321,80.1165285,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840726368,tn_north,works,unnamed,13.4164272,80.1160582,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840726369,tn_north,works,unnamed,13.4179896,80.1005057,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840726370,tn_north,works,unnamed,13.4187481,80.0929442,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840726371,tn_north,works,unnamed,13.4141823,80.094543,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840726372,tn_north,works,unnamed,13.414858,80.1018445,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840726373,tn_north,works,unnamed,13.4124721,80.1009939,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840726374,tn_north,works,unnamed,13.4121534,80.0990787,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840726375,tn_north,works,unnamed,13.4132039,80.0990974,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840726376,tn_north,works,unnamed,13.4076166,80.1040864,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840726377,tn_north,works,unnamed,13.4091246,80.1078402,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840726378,tn_north,works,unnamed,13.4090594,80.1087373,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840726379,tn_north,works,unnamed,13.4095956,80.112374,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840726380,tn_north,works,unnamed,13.4030277,80.107643,True,General,True,T.C.P. Limited - Gummidipoondi,Powerplant
840880633,tn_north,industrial,unnamed,13.1507873,80.2677776,False,,False,,
840880634,tn_north,industrial,unnamed,13.1464725,80.2631414,False,,False,,
840880640,tn_north,works,unnamed,13.1729723,80.2836114,False,,False,,
840880641,tn_north,works,unnamed,13.1609246,80.293944,False,,False,,
840880643,tn_north,works,unnamed,13.1420498,80.280112,False,,False,,
840880651,tn_north,industrial,CPCL Refinery,13.178283,80.2828479,False,,False,,
840880652,tn_north,works,unnamed,13.1785528,80.2784096,False,,False,,
840880653,tn_north,works,unnamed,13.1771665,80.2774644,False,,False,,
840880655,tn_north,industrial,CPCL Refinery,13.1737779,80.2796213,False,,False,,
840910506,tn_north,industrial,unnamed,12.901487,79.8048431,False,,False,,
840910507,tn_north,industrial,unnamed,12.9067523,79.7938956,False,,False,,
840910508,tn_north,industrial,unnamed,12.8941648,79.8027724,False,,False,,
840910512,tn_north,industrial,unnamed,12.8714914,79.8015788,False,,False,,
840910513,tn_north,industrial,unnamed,12.8475191,79.836933,False,,False,,
840971194,tn_north,industrial,unnamed,12.6597807,79.9991812,False,,True,Mohan Breweries and Distilleries Ltd,Distillery
840971196,tn_north,industrial,unnamed,12.6831901,80.004103,False,,True,Mohan Breweries and Distilleries Ltd,Distillery
